game_id,season,week,gameday,away_team,home_team,total_points,total_line,over_odds,under_odds,modelo,pred_total,error,error_absoluto,over_result,push_total
2025_02_NE_MIA,2025,2,2025-09-14,NE,MIA,60.0,43.5,-105.0,-115.0,total_sin_mercado,48.45251559877388,-11.547484401226122,11.547484401226122,1.0,0.0
2025_02_NYG_DAL,2025,2,2025-09-14,NYG,DAL,77.0,44.5,-110.0,-110.0,total_sin_mercado,51.19671988089211,-25.80328011910789,25.80328011910789,1.0,0.0
2025_02_PHI_KC,2025,2,2025-09-14,PHI,KC,37.0,46.5,-118.0,-102.0,total_sin_mercado,38.90834893724197,1.9083489372419677,1.9083489372419677,0.0,0.0
2025_02_SEA_PIT,2025,2,2025-09-14,SEA,PIT,48.0,40.5,-112.0,-108.0,total_sin_mercado,57.179689311135974,9.179689311135974,9.179689311135974,1.0,0.0
2025_02_SF_NO,2025,2,2025-09-14,SF,NO,47.0,40.5,-115.0,-105.0,total_sin_mercado,42.529335597576264,-4.470664402423736,4.470664402423736,1.0,0.0
2025_02_LAC_LV,2025,2,2025-09-15,LAC,LV,29.0,46.5,-118.0,-102.0,total_sin_mercado,42.73221521536623,13.732215215366232,13.732215215366232,0.0,0.0
2025_02_TB_HOU,2025,2,2025-09-15,TB,HOU,39.0,42.5,-110.0,-110.0,total_sin_mercado,35.955626628223875,-3.0443733717761248,3.0443733717761248,0.0,0.0
2025_03_MIA_BUF,2025,3,2025-09-18,MIA,BUF,52.0,50.5,-108.0,-112.0,total_sin_mercado,52.7973636695938,0.7973636695937998,0.7973636695937998,1.0,0.0
2025_03_ARI_SF,2025,3,2025-09-21,ARI,SF,31.0,44.5,-108.0,-112.0,total_sin_mercado,45.54718602448282,14.54718602448282,14.54718602448282,0.0,0.0
2025_03_ATL_CAR,2025,3,2025-09-21,ATL,CAR,30.0,44.5,-105.0,-115.0,total_sin_mercado,41.708939937488424,11.708939937488424,11.708939937488424,0.0,0.0
2025_03_CIN_MIN,2025,3,2025-09-21,CIN,MIN,58.0,41.5,-115.0,-105.0,total_sin_mercado,42.011445968459334,-15.988554031540666,15.988554031540666,1.0,0.0
2025_03_DAL_CHI,2025,3,2025-09-21,DAL,CHI,45.0,49.5,-120.0,100.0,total_sin_mercado,47.296461926895844,2.2964619268958444,2.2964619268958444,0.0,0.0
2025_03_DEN_LAC,2025,3,2025-09-21,DEN,LAC,43.0,45.5,-110.0,-110.0,total_sin_mercado,49.17124381461491,6.171243814614911,6.171243814614911,0.0,0.0
2025_03_GB_CLE,2025,3,2025-09-21,GB,CLE,23.0,41.5,-105.0,-115.0,total_sin_mercado,41.32526718103799,18.325267181037987,18.325267181037987,0.0,0.0
2025_03_HOU_JAX,2025,3,2025-09-21,HOU,JAX,27.0,43.5,-105.0,-115.0,total_sin_mercado,47.9981632211641,20.9981632211641,20.9981632211641,0.0,0.0
2025_03_IND_TEN,2025,3,2025-09-21,IND,TEN,61.0,43.5,-105.0,-115.0,total_sin_mercado,44.29344437400636,-16.706555625993637,16.706555625993637,1.0,0.0
2025_03_KC_NYG,2025,3,2025-09-21,KC,NYG,31.0,44.5,-115.0,-105.0,total_sin_mercado,43.121048382622625,12.121048382622625,12.121048382622625,0.0,0.0
2025_03_LA_PHI,2025,3,2025-09-21,LA,PHI,59.0,45.5,-112.0,-108.0,total_sin_mercado,45.81593471865509,-13.184065281344907,13.184065281344907,1.0,0.0
2025_03_LV_WAS,2025,3,2025-09-21,LV,WAS,65.0,43.5,-110.0,-110.0,total_sin_mercado,40.14908345341458,-24.850916546585417,24.850916546585417,1.0,0.0
2025_03_NO_SEA,2025,3,2025-09-21,NO,SEA,57.0,41.5,-112.0,-108.0,total_sin_mercado,42.789287685866014,-14.210712314133986,14.210712314133986,1.0,0.0
2025_03_NYJ_TB,2025,3,2025-09-21,NYJ,TB,56.0,43.5,-105.0,-115.0,total_sin_mercado,50.18467240825761,-5.815327591742388,5.815327591742388,1.0,0.0
2025_03_PIT_NE,2025,3,2025-09-21,PIT,NE,35.0,44.5,-108.0,-112.0,total_sin_mercado,47.741802191718364,12.741802191718364,12.741802191718364,0.0,0.0
2025_03_DET_BAL,2025,3,2025-09-22,DET,BAL,68.0,53.5,-115.0,-105.0,total_sin_mercado,53.92719650303345,-14.07280349696655,14.07280349696655,1.0,0.0
2025_04_SEA_ARI,2025,4,2025-09-25,SEA,ARI,43.0,43.5,-112.0,-108.0,total_sin_mercado,52.774490115013045,9.774490115013045,9.774490115013045,0.0,0.0
2025_04_BAL_KC,2025,4,2025-09-28,BAL,KC,57.0,48.5,-120.0,100.0,total_sin_mercado,44.530405487219625,-12.469594512780375,12.469594512780375,1.0,0.0
2025_04_CAR_NE,2025,4,2025-09-28,CAR,NE,55.0,42.5,-112.0,-108.0,total_sin_mercado,44.73915675645201,-10.260843243547988,10.260843243547988,1.0,0.0
2025_04_CHI_LV,2025,4,2025-09-28,CHI,LV,49.0,47.5,-115.0,-105.0,total_sin_mercado,51.08969403502199,2.089694035021992,2.089694035021992,1.0,0.0
2025_04_CLE_DET,2025,4,2025-09-28,CLE,DET,44.0,44.5,-105.0,-115.0,total_sin_mercado,52.265625464297415,8.265625464297415,8.265625464297415,0.0,0.0
2025_04_GB_DAL,2025,4,2025-09-28,GB,DAL,80.0,47.5,-105.0,-115.0,total_sin_mercado,47.422046994727445,-32.577953005272555,32.577953005272555,1.0,0.0
2025_04_IND_LA,2025,4,2025-09-28,IND,LA,47.0,49.5,-115.0,-105.0,total_sin_mercado,53.02486776036026,6.024867760360259,6.024867760360259,0.0,0.0
2025_04_JAX_SF,2025,4,2025-09-28,JAX,SF,47.0,45.5,-112.0,-108.0,total_sin_mercado,43.01902648362651,-3.9809735163734885,3.9809735163734885,1.0,0.0
2025_04_LAC_NYG,2025,4,2025-09-28,LAC,NYG,39.0,43.5,-105.0,-115.0,total_sin_mercado,43.48390344173853,4.4839034417385335,4.4839034417385335,0.0,0.0
2025_04_MIN_PIT,2025,4,2025-09-28,MIN,PIT,45.0,41.5,-105.0,-115.0,total_sin_mercado,46.855493421555686,1.8554934215556855,1.8554934215556855,1.0,0.0
2025_04_NO_BUF,2025,4,2025-09-28,NO,BUF,50.0,48.5,-105.0,-115.0,total_sin_mercado,44.357478425419245,-5.642521574580755,5.642521574580755,1.0,0.0
2025_04_PHI_TB,2025,4,2025-09-28,PHI,TB,56.0,44.5,-102.0,-118.0,total_sin_mercado,48.17350956790054,-7.826490432099462,7.826490432099462,1.0,0.0
2025_04_TEN_HOU,2025,4,2025-09-28,TEN,HOU,26.0,39.5,-115.0,-105.0,total_sin_mercado,40.83891907317009,14.83891907317009,14.83891907317009,0.0,0.0
2025_04_WAS_ATL,2025,4,2025-09-28,WAS,ATL,61.0,43.5,-108.0,-112.0,total_sin_mercado,50.11904786028247,-10.880952139717529,10.880952139717529,1.0,0.0
2025_04_CIN_DEN,2025,4,2025-09-29,CIN,DEN,31.0,44.5,-105.0,-115.0,total_sin_mercado,45.03600733114554,14.036007331145541,14.036007331145541,0.0,0.0
2025_04_NYJ_MIA,2025,4,2025-09-29,NYJ,MIA,48.0,44.5,100.0,-120.0,total_sin_mercado,48.81943521899828,0.8194352189982794,0.8194352189982794,1.0,0.0
2025_05_SF_LA,2025,5,2025-10-02,SF,LA,49.0,43.5,-112.0,-108.0,total_sin_mercado,50.48264211353721,1.48264211353721,1.48264211353721,1.0,0.0
2025_05_DAL_NYJ,2025,5,2025-10-05,DAL,NYJ,59.0,48.5,-110.0,-110.0,total_sin_mercado,55.84180666772272,-3.1581933322772784,3.1581933322772784,1.0,0.0
2025_05_DEN_PHI,2025,5,2025-10-05,DEN,PHI,38.0,44.5,-105.0,-115.0,total_sin_mercado,52.375052347967255,14.375052347967255,14.375052347967255,0.0,0.0
2025_05_DET_CIN,2025,5,2025-10-05,DET,CIN,61.0,49.5,-108.0,-112.0,total_sin_mercado,42.94092974223029,-18.05907025776971,18.05907025776971,1.0,0.0
2025_05_HOU_BAL,2025,5,2025-10-05,HOU,BAL,54.0,41.5,-105.0,-115.0,total_sin_mercado,50.53714892994233,-3.462851070057667,3.462851070057667,1.0,0.0
2025_05_LV_IND,2025,5,2025-10-05,LV,IND,46.0,46.5,-112.0,-108.0,total_sin_mercado,47.406315261925506,1.4063152619255064,1.4063152619255064,0.0,0.0
2025_05_MIA_CAR,2025,5,2025-10-05,MIA,CAR,51.0,44.5,-115.0,-105.0,total_sin_mercado,47.73704345878791,-3.262956541212091,3.262956541212091,1.0,0.0
2025_05_MIN_CLE,2025,5,2025-10-05,MIN,CLE,38.0,35.5,-108.0,-112.0,total_sin_mercado,35.75058666291772,-2.249413337082281,2.249413337082281,1.0,0.0
2025_05_NE_BUF,2025,5,2025-10-05,NE,BUF,43.0,49.5,-112.0,-108.0,total_sin_mercado,52.102879911925505,9.102879911925505,9.102879911925505,0.0,0.0
2025_05_NYG_NO,2025,5,2025-10-05,NYG,NO,40.0,41.5,-115.0,-105.0,total_sin_mercado,49.96799087432025,9.96799087432025,9.96799087432025,0.0,0.0
2025_05_TB_SEA,2025,5,2025-10-05,TB,SEA,73.0,44.5,-110.0,-110.0,total_sin_mercado,47.31218192363476,-25.68781807636524,25.68781807636524,1.0,0.0
2025_05_TEN_ARI,2025,5,2025-10-05,TEN,ARI,43.0,41.5,-110.0,-110.0,total_sin_mercado,41.35912283932729,-1.6408771606727086,1.6408771606727086,1.0,0.0
2025_05_WAS_LAC,2025,5,2025-10-05,WAS,LAC,37.0,47.5,-105.0,-115.0,total_sin_mercado,50.071581393824474,13.071581393824474,13.071581393824474,0.0,0.0
2025_05_KC_JAX,2025,5,2025-10-06,KC,JAX,59.0,45.5,-112.0,-108.0,total_sin_mercado,41.432179666904574,-17.567820333095426,17.567820333095426,1.0,0.0
2025_06_PHI_NYG,2025,6,2025-10-09,PHI,NYG,51.0,40.5,-115.0,-105.0,total_sin_mercado,45.66012690262672,-5.339873097373278,5.339873097373278,1.0,0.0
2025_06_ARI_IND,2025,6,2025-10-12,ARI,IND,58.0,46.5,102.0,-122.0,total_sin_mercado,44.83847555557693,-13.161524444423073,13.161524444423073,1.0,0.0
2025_06_CIN_GB,2025,6,2025-10-12,CIN,GB,45.0,44.5,-110.0,-110.0,total_sin_mercado,47.19618947549037,2.196189475490371,2.196189475490371,1.0,0.0
2025_06_CLE_PIT,2025,6,2025-10-12,CLE,PIT,32.0,37.5,-120.0,100.0,total_sin_mercado,46.512290187627926,14.512290187627926,14.512290187627926,0.0,0.0
2025_06_DAL_CAR,2025,6,2025-10-12,DAL,CAR,57.0,47.5,-115.0,-105.0,total_sin_mercado,45.77113400780182,-11.22886599219818,11.22886599219818,1.0,0.0
2025_06_DEN_NYJ,2025,6,2025-10-12,DEN,NYJ,24.0,43.5,-108.0,-112.0,total_sin_mercado,45.230231462210675,21.230231462210675,21.230231462210675,0.0,0.0
2025_06_DET_KC,2025,6,2025-10-12,DET,KC,47.0,51.5,-115.0,-105.0,total_sin_mercado,41.77424039768517,-5.225759602314831,5.225759602314831,0.0,0.0
2025_06_LAC_MIA,2025,6,2025-10-12,LAC,MIA,56.0,45.5,-105.0,-115.0,total_sin_mercado,40.455295614046435,-15.544704385953565,15.544704385953565,1.0,0.0
2025_06_LA_BAL,2025,6,2025-10-12,LA,BAL,20.0,43.5,-112.0,-108.0,total_sin_mercado,46.63964051603347,26.639640516033467,26.639640516033467,0.0,0.0
2025_06_NE_NO,2025,6,2025-10-12,NE,NO,44.0,46.5,-105.0,-115.0,total_sin_mercado,50.769238033908,6.769238033908003,6.769238033908003,0.0,0.0
2025_06_SEA_JAX,2025,6,2025-10-12,SEA,JAX,32.0,47.5,-105.0,-115.0,total_sin_mercado,51.93524736782735,19.93524736782735,19.93524736782735,0.0,0.0
2025_06_SF_TB,2025,6,2025-10-12,SF,TB,49.0,46.5,-115.0,-105.0,total_sin_mercado,43.154514070311926,-5.845485929688074,5.845485929688074,1.0,0.0
2025_06_TEN_LV,2025,6,2025-10-12,TEN,LV,30.0,41.5,-115.0,-105.0,total_sin_mercado,45.23359917867221,15.233599178672208,15.233599178672208,0.0,0.0
2025_06_BUF_ATL,2025,6,2025-10-13,BUF,ATL,38.0,49.5,-118.0,-102.0,total_sin_mercado,51.875895025944736,13.875895025944736,13.875895025944736,0.0,0.0
2025_06_CHI_WAS,2025,6,2025-10-13,CHI,WAS,49.0,49.5,-115.0,-105.0,total_sin_mercado,50.30277990396277,1.3027799039627723,1.3027799039627723,0.0,0.0
2025_07_PIT_CIN,2025,7,2025-10-16,PIT,CIN,64.0,45.5,-105.0,-115.0,total_sin_mercado,45.725720951930235,-18.274279048069765,18.274279048069765,1.0,0.0
2025_07_ATL_SF,2025,7,2025-10-19,ATL,SF,30.0,46.5,-108.0,-112.0,total_sin_mercado,46.997240435527175,16.997240435527175,16.997240435527175,0.0,0.0
2025_07_CAR_NYJ,2025,7,2025-10-19,CAR,NYJ,19.0,39.5,-118.0,-102.0,total_sin_mercado,42.886389974550035,23.886389974550035,23.886389974550035,0.0,0.0
2025_07_GB_ARI,2025,7,2025-10-19,GB,ARI,50.0,44.5,-110.0,-110.0,total_sin_mercado,46.49176896217858,-3.5082310378214174,3.5082310378214174,1.0,0.0
2025_07_IND_LAC,2025,7,2025-10-19,IND,LAC,62.0,48.5,-110.0,-110.0,total_sin_mercado,44.910844623446565,-17.089155376553435,17.089155376553435,1.0,0.0
2025_07_LA_JAX,2025,7,2025-10-19,LA,JAX,42.0,44.5,-115.0,-105.0,total_sin_mercado,43.89901262699635,1.8990126269963525,1.8990126269963525,0.0,0.0
2025_07_LV_KC,2025,7,2025-10-19,LV,KC,31.0,44.5,-105.0,-115.0,total_sin_mercado,44.500194034133195,13.500194034133195,13.500194034133195,0.0,0.0
2025_07_MIA_CLE,2025,7,2025-10-19,MIA,CLE,37.0,34.5,-108.0,-112.0,total_sin_mercado,35.088866133844164,-1.9111338661558364,1.9111338661558364,1.0,0.0
2025_07_NE_TEN,2025,7,2025-10-19,NE,TEN,44.0,40.5,-112.0,-108.0,total_sin_mercado,39.608031501984,-4.3919684980159985,4.3919684980159985,1.0,0.0
2025_07_NO_CHI,2025,7,2025-10-19,NO,CHI,40.0,43.5,-110.0,-110.0,total_sin_mercado,42.05610405877184,2.0561040587718367,2.0561040587718367,0.0,0.0
2025_07_NYG_DEN,2025,7,2025-10-19,NYG,DEN,65.0,39.5,-115.0,-105.0,total_sin_mercado,41.879555423177266,-23.120444576822734,23.120444576822734,1.0,0.0
2025_07_PHI_MIN,2025,7,2025-10-19,PHI,MIN,50.0,43.5,-115.0,-105.0,total_sin_mercado,48.9369890331635,-1.0630109668365009,1.0630109668365009,1.0,0.0
2025_07_WAS_DAL,2025,7,2025-10-19,WAS,DAL,66.0,54.5,-112.0,-108.0,total_sin_mercado,48.89623207069541,-17.10376792930459,17.10376792930459,1.0,0.0
2025_07_HOU_SEA,2025,7,2025-10-20,HOU,SEA,46.0,41.5,-110.0,-110.0,total_sin_mercado,46.27355946013853,0.2735594601385287,0.2735594601385287,1.0,0.0
2025_07_TB_DET,2025,7,2025-10-20,TB,DET,33.0,54.5,-105.0,-115.0,total_sin_mercado,52.1735356971469,19.173535697146903,19.173535697146903,0.0,0.0
2025_08_MIN_LAC,2025,8,2025-10-23,MIN,LAC,47.0,45.5,-110.0,-110.0,total_sin_mercado,46.97072340309077,-0.029276596909227237,0.029276596909227237,1.0,0.0
2025_08_BUF_CAR,2025,8,2025-10-26,BUF,CAR,49.0,47.5,-112.0,-108.0,total_sin_mercado,49.31861406613375,0.31861406613374754,0.31861406613374754,1.0,0.0
2025_08_CHI_BAL,2025,8,2025-10-26,CHI,BAL,46.0,45.5,-108.0,-112.0,total_sin_mercado,47.81612730800673,1.8161273080067275,1.8161273080067275,1.0,0.0
2025_08_CLE_NE,2025,8,2025-10-26,CLE,NE,45.0,40.5,-105.0,-115.0,total_sin_mercado,50.5148325096497,5.5148325096497,5.5148325096497,1.0,0.0
2025_08_DAL_DEN,2025,8,2025-10-26,DAL,DEN,68.0,51.5,-110.0,-110.0,total_sin_mercado,46.886950081259464,-21.113049918740536,21.113049918740536,1.0,0.0
2025_08_GB_PIT,2025,8,2025-10-26,GB,PIT,60.0,46.5,-105.0,-115.0,total_sin_mercado,48.049815577912234,-11.950184422087766,11.950184422087766,1.0,0.0
2025_08_MIA_ATL,2025,8,2025-10-26,MIA,ATL,44.0,44.5,-105.0,-115.0,total_sin_mercado,40.16581448051226,-3.8341855194877397,3.8341855194877397,0.0,0.0
2025_08_NYG_PHI,2025,8,2025-10-26,NYG,PHI,58.0,43.5,-112.0,-108.0,total_sin_mercado,49.73847707044469,-8.261522929555312,8.261522929555312,1.0,0.0
2025_08_NYJ_CIN,2025,8,2025-10-26,NYJ,CIN,77.0,43.5,-118.0,-102.0,total_sin_mercado,46.54914452117174,-30.45085547882826,30.45085547882826,1.0,0.0
2025_08_SF_HOU,2025,8,2025-10-26,SF,HOU,41.0,41.5,-108.0,-112.0,total_sin_mercado,45.23049725495962,4.230497254959623,4.230497254959623,0.0,0.0
2025_08_TB_NO,2025,8,2025-10-26,TB,NO,26.0,46.5,-110.0,-110.0,total_sin_mercado,47.60928196719708,21.609281967197077,21.609281967197077,0.0,0.0
2025_08_TEN_IND,2025,8,2025-10-26,TEN,IND,52.0,47.5,-118.0,-102.0,total_sin_mercado,46.26876638513761,-5.73123361486239,5.73123361486239,1.0,0.0
2025_08_WAS_KC,2025,8,2025-10-27,WAS,KC,35.0,48.5,-105.0,-115.0,total_sin_mercado,47.33919208665212,12.339192086652119,12.339192086652119,0.0,0.0
2025_09_BAL_MIA,2025,9,2025-10-30,BAL,MIA,34.0,51.5,-110.0,-110.0,total_sin_mercado,50.97054363367259,16.97054363367259,16.97054363367259,0.0,0.0
2025_09_ATL_NE,2025,9,2025-11-02,ATL,NE,47.0,45.5,-108.0,-112.0,total_sin_mercado,49.12891140701269,2.128911407012687,2.128911407012687,1.0,0.0
2025_09_CAR_GB,2025,9,2025-11-02,CAR,GB,29.0,43.5,-105.0,-115.0,total_sin_mercado,51.14721269673502,22.147212696735018,22.147212696735018,0.0,0.0
2025_09_CHI_CIN,2025,9,2025-11-02,CHI,CIN,89.0,51.5,-112.0,-108.0,total_sin_mercado,47.59570255634463,-41.40429744365537,41.40429744365537,1.0,0.0
2025_09_DEN_HOU,2025,9,2025-11-02,DEN,HOU,33.0,40.5,-115.0,-105.0,total_sin_mercado,49.20432573937861,16.20432573937861,16.20432573937861,0.0,0.0
2025_09_IND_PIT,2025,9,2025-11-02,IND,PIT,47.0,51.5,-115.0,-105.0,total_sin_mercado,54.251284717003486,7.251284717003486,7.251284717003486,0.0,0.0
2025_09_JAX_LV,2025,9,2025-11-02,JAX,LV,59.0,43.5,-115.0,-105.0,total_sin_mercado,45.39824787361626,-13.601752126383737,13.601752126383737,1.0,0.0
2025_09_KC_BUF,2025,9,2025-11-02,KC,BUF,49.0,53.5,-105.0,-115.0,total_sin_mercado,53.943081345835054,4.943081345835054,4.943081345835054,0.0,0.0
2025_09_LAC_TEN,2025,9,2025-11-02,LAC,TEN,47.0,44.5,-110.0,-110.0,total_sin_mercado,41.44994870773428,-5.550051292265721,5.550051292265721,1.0,0.0
2025_09_MIN_DET,2025,9,2025-11-02,MIN,DET,51.0,47.5,-115.0,-105.0,total_sin_mercado,54.55039864624832,3.5503986462483184,3.5503986462483184,1.0,0.0
2025_09_NO_LA,2025,9,2025-11-02,NO,LA,44.0,44.5,-115.0,-105.0,total_sin_mercado,47.84926377557042,3.849263775570421,3.849263775570421,0.0,0.0
2025_09_SEA_WAS,2025,9,2025-11-02,SEA,WAS,52.0,47.5,-105.0,-115.0,total_sin_mercado,49.95117122261878,-2.0488287773812175,2.0488287773812175,1.0,0.0
2025_09_SF_NYG,2025,9,2025-11-02,SF,NYG,58.0,47.5,-112.0,-108.0,total_sin_mercado,39.24916497802209,-18.750835021977913,18.750835021977913,1.0,0.0
2025_09_ARI_DAL,2025,9,2025-11-03,ARI,DAL,44.0,53.5,-115.0,-105.0,total_sin_mercado,52.63214572999282,8.632145729992821,8.632145729992821,0.0,0.0
2025_10_LV_DEN,2025,10,2025-11-06,LV,DEN,17.0,42.5,-110.0,-110.0,total_sin_mercado,47.445778070236344,30.445778070236344,30.445778070236344,0.0,0.0
2025_10_ARI_SEA,2025,10,2025-11-09,ARI,SEA,66.0,44.5,-118.0,-102.0,total_sin_mercado,48.25378836473516,-17.746211635264842,17.746211635264842,1.0,0.0
2025_10_ATL_IND,2025,10,2025-11-09,ATL,IND,56.0,48.5,-108.0,-112.0,total_sin_mercado,49.164768093113906,-6.835231906886094,6.835231906886094,1.0,0.0
2025_10_BAL_MIN,2025,10,2025-11-09,BAL,MIN,46.0,48.5,-115.0,-105.0,total_sin_mercado,53.643809181157,7.643809181157003,7.643809181157003,0.0,0.0
2025_10_BUF_MIA,2025,10,2025-11-09,BUF,MIA,43.0,50.5,-105.0,-115.0,total_sin_mercado,48.29875996016216,5.298759960162158,5.298759960162158,0.0,0.0
2025_10_CLE_NYJ,2025,10,2025-11-09,CLE,NYJ,47.0,37.5,-105.0,-115.0,total_sin_mercado,37.28396751417559,-9.716032485824407,9.716032485824407,1.0,0.0
2025_10_DET_WAS,2025,10,2025-11-09,DET,WAS,66.0,49.5,-108.0,-112.0,total_sin_mercado,45.62682700324175,-20.37317299675825,20.37317299675825,1.0,0.0
2025_10_JAX_HOU,2025,10,2025-11-09,JAX,HOU,65.0,37.5,-108.0,-112.0,total_sin_mercado,41.86362575046555,-23.136374249534448,23.136374249534448,1.0,0.0
2025_10_LA_SF,2025,10,2025-11-09,LA,SF,68.0,49.5,-110.0,-110.0,total_sin_mercado,44.86930674386442,-23.13069325613558,23.13069325613558,1.0,0.0
2025_10_NE_TB,2025,10,2025-11-09,NE,TB,51.0,48.5,-115.0,-105.0,total_sin_mercado,47.50114968589897,-3.498850314101027,3.498850314101027,1.0,0.0
2025_10_NO_CAR,2025,10,2025-11-09,NO,CAR,24.0,38.5,-115.0,-105.0,total_sin_mercado,40.20304063368984,16.203040633689838,16.203040633689838,0.0,0.0
2025_10_NYG_CHI,2025,10,2025-11-09,NYG,CHI,44.0,45.5,-108.0,-112.0,total_sin_mercado,51.493487130691555,7.493487130691555,7.493487130691555,0.0,0.0
2025_10_PIT_LAC,2025,10,2025-11-09,PIT,LAC,35.0,45.5,-105.0,-115.0,total_sin_mercado,49.358233483428876,14.358233483428876,14.358233483428876,0.0,0.0
2025_10_PHI_GB,2025,10,2025-11-10,PHI,GB,17.0,45.5,-112.0,-108.0,total_sin_mercado,47.831038615953226,30.831038615953226,30.831038615953226,0.0,0.0
2025_11_NYJ_NE,2025,11,2025-11-13,NYJ,NE,41.0,43.5,-105.0,-115.0,total_sin_mercado,45.61461849812059,4.614618498120592,4.614618498120592,0.0,0.0
2025_11_BAL_CLE,2025,11,2025-11-16,BAL,CLE,39.0,37.5,-115.0,-105.0,total_sin_mercado,41.40099742246649,2.4009974224664887,2.4009974224664887,1.0,0.0
2025_11_CAR_ATL,2025,11,2025-11-16,CAR,ATL,57.0,42.5,-110.0,-110.0,total_sin_mercado,43.433015532238734,-13.566984467761266,13.566984467761266,1.0,0.0
2025_11_CHI_MIN,2025,11,2025-11-16,CHI,MIN,36.0,47.5,-118.0,-102.0,total_sin_mercado,55.753482115219725,19.753482115219725,19.753482115219725,0.0,0.0
2025_11_CIN_PIT,2025,11,2025-11-16,CIN,PIT,46.0,48.5,-110.0,-110.0,total_sin_mercado,44.94498577068294,-1.0550142293170595,1.0550142293170595,0.0,0.0
2025_11_DET_PHI,2025,11,2025-11-16,DET,PHI,25.0,46.5,-112.0,-108.0,total_sin_mercado,47.924208879785084,22.924208879785084,22.924208879785084,0.0,0.0
2025_11_GB_NYG,2025,11,2025-11-16,GB,NYG,47.0,41.5,-110.0,-110.0,total_sin_mercado,38.11875454538496,-8.88124545461504,8.88124545461504,1.0,0.0
2025_11_HOU_TEN,2025,11,2025-11-16,HOU,TEN,29.0,37.5,-102.0,-118.0,total_sin_mercado,41.53794870910537,12.537948709105372,12.537948709105372,0.0,0.0
2025_11_KC_DEN,2025,11,2025-11-16,KC,DEN,41.0,44.5,-110.0,-110.0,total_sin_mercado,44.220399147378146,3.2203991473781457,3.2203991473781457,0.0,0.0
2025_11_LAC_JAX,2025,11,2025-11-16,LAC,JAX,41.0,43.5,-110.0,-110.0,total_sin_mercado,45.53251186336418,4.532511863364178,4.532511863364178,0.0,0.0
2025_11_SEA_LA,2025,11,2025-11-16,SEA,LA,40.0,49.5,-115.0,-105.0,total_sin_mercado,50.47028745199311,10.470287451993109,10.470287451993109,0.0,0.0
2025_11_SF_ARI,2025,11,2025-11-16,SF,ARI,63.0,48.5,-108.0,-112.0,total_sin_mercado,46.36042842586118,-16.63957157413882,16.63957157413882,1.0,0.0
2025_11_TB_BUF,2025,11,2025-11-16,TB,BUF,76.0,46.5,-108.0,-112.0,total_sin_mercado,44.901719859011365,-31.098280140988635,31.098280140988635,1.0,0.0
2025_11_WAS_MIA,2025,11,2025-11-16,WAS,MIA,29.0,47.5,-110.0,-110.0,total_sin_mercado,41.658132176174966,12.658132176174966,12.658132176174966,0.0,0.0
2025_11_DAL_LV,2025,11,2025-11-17,DAL,LV,49.0,48.5,-105.0,-115.0,total_sin_mercado,45.53154033210295,-3.4684596678970507,3.4684596678970507,1.0,0.0
2025_12_BUF_HOU,2025,12,2025-11-20,BUF,HOU,42.0,43.5,-115.0,-105.0,total_sin_mercado,56.78861297754797,14.78861297754797,14.78861297754797,0.0,0.0
2025_12_ATL_NO,2025,12,2025-11-23,ATL,NO,34.0,41.5,-102.0,-118.0,total_sin_mercado,42.4068063735657,8.4068063735657,8.4068063735657,0.0,0.0
2025_12_CLE_LV,2025,12,2025-11-23,CLE,LV,34.0,35.5,-118.0,-102.0,total_sin_mercado,46.83190053382065,12.83190053382065,12.83190053382065,0.0,0.0
2025_12_IND_KC,2025,12,2025-11-23,IND,KC,43.0,50.5,-108.0,-112.0,total_sin_mercado,42.76132999609103,-0.23867000390897175,0.23867000390897175,0.0,0.0
2025_12_JAX_ARI,2025,12,2025-11-23,JAX,ARI,51.0,47.5,-105.0,-115.0,total_sin_mercado,46.768134279376035,-4.231865720623965,4.231865720623965,1.0,0.0
2025_12_MIN_GB,2025,12,2025-11-23,MIN,GB,29.0,41.5,-108.0,-112.0,total_sin_mercado,41.88577733036199,12.88577733036199,12.88577733036199,0.0,0.0
2025_12_NE_CIN,2025,12,2025-11-23,NE,CIN,46.0,50.5,-118.0,-102.0,total_sin_mercado,42.670013092681515,-3.329986907318485,3.329986907318485,0.0,0.0
2025_12_NYG_DET,2025,12,2025-11-23,NYG,DET,61.0,50.5,-120.0,100.0,total_sin_mercado,50.90548730391444,-10.094512696085559,10.094512696085559,1.0,0.0
2025_12_NYJ_BAL,2025,12,2025-11-23,NYJ,BAL,33.0,44.5,-118.0,-102.0,total_sin_mercado,46.63357947342348,13.633579473423481,13.633579473423481,0.0,0.0
2025_12_PHI_DAL,2025,12,2025-11-23,PHI,DAL,45.0,47.5,-120.0,100.0,total_sin_mercado,47.89878557709837,2.898785577098373,2.898785577098373,0.0,0.0
2025_12_PIT_CHI,2025,12,2025-11-23,PIT,CHI,59.0,46.5,-112.0,-108.0,total_sin_mercado,52.74314221556192,-6.256857784438083,6.256857784438083,1.0,0.0
2025_12_SEA_TEN,2025,12,2025-11-23,SEA,TEN,54.0,41.5,-110.0,-110.0,total_sin_mercado,38.52019675389609,-15.479803246103913,15.479803246103913,1.0,0.0
2025_12_TB_LA,2025,12,2025-11-23,TB,LA,41.0,49.5,-120.0,100.0,total_sin_mercado,51.690158640594184,10.690158640594184,10.690158640594184,0.0,0.0
